MaKhachHang,ThoiDiemTruyCap,ThoiGianTruyCap
51739,2023-05-27 20:47:00,1004
39743,2023-09-05 08:22:00,1404
62120,2023-11-14 23:59:00,1373
13844,2023-07-07 15:42:00,948
52897,2023-08-09 18:07:00,2239
31892,2023-03-23 23:59:00,2770
29559,2023-01-18 11:02:00,1986
40708,2023-12-17 04:26:00,3217
22974,2023-03-16 05:10:00,1485
30855,2023-07-30 13:06:00,176
24588,2023-04-08 01:29:00,546
6036,2023-12-28 23:58:00,1302
14941,2023-10-06 18:41:00,624
45227,2023-05-21 19:46:00,2697
15030,2023-12-23 20:24:00,1857
99091,2023-08-19 20:56:00,2775
371,2023-10-02 01:32:00,1498
17570,2023-07-25 17:19:00,48
54718,2023-05-03 16:51:00,2948
31473,2023-06-05 04:07:00,3542
42621,2023-08-28 06:24:00,3503
89835,2023-03-08 14:23:00,2409
40610,2023-08-19 14:05:00,3458
84545,2023-07-01 08:51:00,1048
90789,2023-09-27 01:12:00,513
58629,2023-07-05 12:49:00,2174
48488,2023-06-13 18:51:00,409
16168,2023-07-13 10:39:00,2683
84821,2023-05-27 16:16:00,2484
78733,2023-08-10 02:22:00,3336
34954,2023-02-25 01:23:00,2446
31467,2023-12-02 22:10:00,1245
70116,2023-09-22 14:08:00,607
63676,2023-03-28 21:23:00,580
38533,2023-11-16 18:16:00,3192
75018,2023-10-09 09:42:00,2489
13259,2023-05-11 13:47:00,1937
71378,2023-05-07 06:47:00,724
81010,2023-11-07 20:45:00,85
74231,2023-01-04 00:01:00,721
10628,2023-09-11 18:46:00,2441
40773,2023-05-17 12:17:00,2242
35344,2023-04-28 21:22:00,3039
57405,2023-05-27 11:30:00,3003
52582,2023-02-14 02:55:00,3550
45282,2023-08-12 13:31:00,3131
83719,2023-05-28 04:39:00,565
45616,2023-05-16 08:13:00,2207
55674,2023-08-24 18:32:00,1864
5965,2023-05-31 11:20:00,1956
4181,2023-05-01 03:32:00,2317
1381,2023-10-04 03:57:00,2667
54216,2023-04-11 09:29:00,2985
51386,2023-02-10 04:24:00,3148
63930,2023-07-25 01:02:00,1905
40385,2023-01-13 02:21:00,6
15087,2023-03-31 16:25:00,2729
96809,2023-01-27 01:01:00,745
78598,2023-03-09 12:45:00,2848
38960,2023-12-22 03:38:00,2302
56557,2023-08-05 21:58:00,2463
25310,2023-04-05 17:02:00,2642
49504,2023-07-21 14:31:00,850
40779,2023-08-12 11:32:00,2149
41174,2023-10-26 19:30:00,1402
99572,2023-08-28 16:35:00,723
13226,2023-06-02 07:19:00,2587
83003,2023-06-07 06:19:00,2132
97172,2023-10-05 02:35:00,2616
43371,2023-10-14 13:58:00,3316
80068,2023-09-22 04:33:00,468
73347,2023-08-18 22:10:00,2037
64717,2023-01-31 01:09:00,1194
36536,2023-12-11 20:40:00,3069
51312,2023-03-10 05:02:00,2722
80771,2023-03-03 01:50:00,407
96484,2023-09-18 05:22:00,2721
28266,2023-11-18 19:38:00,2262
49607,2023-10-06 10:15:00,1685
80908,2023-08-04 21:52:00,884
63255,2023-07-29 13:16:00,878
1085,2023-09-12 17:07:00,3316
4663,2023-11-28 03:35:00,1083
62090,2023-01-16 12:43:00,2160
48400,2023-01-29 22:31:00,1015
60110,2023-02-18 20:24:00,1492
60325,2023-10-10 07:46:00,1495
67422,2023-02-19 03:07:00,828
85227,2023-01-16 08:18:00,2062
73047,2023-08-14 22:49:00,913
71989,2023-09-12 15:15:00,1374
8427,2023-04-07 14:34:00,2790
69042,2023-12-29 00:33:00,907
31831,2023-01-01 21:53:00,290
27254,2023-11-25 19:16:00,2968
33172,2023-09-12 16:33:00,994
30137,2023-02-07 00:39:00,605
92189,2023-04-29 18:45:00,15
4326,2023-08-06 02:56:00,1523
83616,2023-12-25 07:42:00,515
44633,2023-11-17 22:23:00,281
85790,2023-02-07 17:35:00,3366
17926,2023-08-18 18:22:00,3275
20883,2023-04-18 10:26:00,2752
67159,2023-01-13 20:23:00,2678
11046,2023-02-12 11:37:00,1024
8484,2023-10-19 11:10:00,515
83480,2023-12-10 11:02:00,2427
67853,2023-06-30 08:36:00,3552
33179,2023-05-17 11:04:00,1842
36673,2023-02-13 21:40:00,2073
23407,2023-07-24 21:47:00,390
72636,2023-02-05 22:04:00,2343
40361,2023-01-01 00:43:00,1262
70779,2023-09-25 11:59:00,2808
28459,2023-03-09 07:29:00,2102
20062,2023-03-14 22:11:00,819
84484,2023-03-10 13:23:00,2664
11230,2023-07-03 06:37:00,3162
7865,2023-04-03 08:29:00,235
72933,2023-05-13 06:37:00,3338
29649,2023-07-20 17:36:00,1283
2055,2023-06-17 22:02:00,3024
47567,2023-02-19 12:11:00,957
74332,2023-06-13 15:29:00,172
66470,2023-05-30 10:03:00,1386
94636,2023-10-25 04:01:00,979
11014,2023-09-04 21:13:00,504
19553,2023-06-17 16:19:00,1414
88349,2023-01-12 11:06:00,2709
23281,2023-10-08 10:41:00,2918
30119,2023-08-15 09:13:00,285
57013,2023-07-12 05:12:00,1103
55125,2023-11-15 12:39:00,627
17847,2023-02-10 21:16:00,2414
42943,2023-10-04 05:09:00,3115
60550,2023-05-20 02:10:00,193
13981,2023-04-16 22:36:00,1103
95900,2023-11-15 05:12:00,1926
34965,2023-07-06 21:17:00,333
33688,2023-02-02 03:10:00,531
93834,2023-02-21 04:09:00,3274
5660,2023-04-28 07:19:00,860
59790,2023-05-18 08:33:00,1460
67802,2023-11-20 19:55:00,201
69339,2023-04-24 05:24:00,2009
59412,2023-05-04 19:56:00,1318
29465,2023-10-14 10:50:00,1476
30418,2023-09-04 14:29:00,767
62418,2023-10-20 05:44:00,2053
24228,2023-09-11 20:34:00,2958
33984,2023-01-17 10:58:00,1901
90074,2023-03-25 03:55:00,2926
36548,2023-03-18 23:57:00,1307
420,2023-07-20 09:14:00,3070
13212,2023-03-04 06:37:00,1128
42361,2023-07-24 09:49:00,2405
13136,2023-01-13 11:11:00,3052
90914,2023-05-19 03:21:00,3238
86330,2023-09-28 17:00:00,2372
26070,2023-11-21 12:05:00,240
59329,2023-04-18 00:13:00,609
13826,2023-04-03 23:08:00,2253
18063,2023-04-22 08:32:00,538
41176,2023-09-04 06:56:00,150
9978,2023-01-12 03:59:00,3465
53109,2023-10-13 17:04:00,1196
43253,2023-06-26 10:24:00,3308
43004,2023-07-24 21:35:00,2628
83958,2023-07-24 01:41:00,673
3487,2023-06-28 07:34:00,554
92818,2023-05-21 05:38:00,3561
35939,2023-04-22 17:03:00,2394
40936,2023-07-29 21:19:00,746
5554,2023-01-23 12:59:00,326
62929,2023-06-26 07:53:00,314
53558,2023-04-17 21:42:00,1085
19915,2023-07-21 10:51:00,815
74494,2023-04-24 16:52:00,685
32784,2023-08-07 19:15:00,3445
31659,2023-04-22 10:49:00,1966
10248,2023-11-03 03:48:00,1687
69229,2023-12-18 23:20:00,1152
2485,2023-04-07 14:06:00,2923
16676,2023-11-23 10:45:00,1145
12024,2023-09-23 16:45:00,456
43824,2023-02-28 19:28:00,3536
62704,2023-11-19 13:48:00,2103
78732,2023-06-06 14:00:00,136
87403,2023-08-26 18:32:00,639
95134,2023-06-26 18:58:00,2401
86484,2023-03-29 06:37:00,1241
74064,2023-05-09 16:29:00,2545
72508,2023-09-09 12:17:00,544
65932,2023-10-06 21:43:00,2264
71994,2023-05-20 17:08:00,196
57784,2023-10-02 09:10:00,1224
51614,2023-09-19 01:03:00,2128
12083,2023-10-12 17:37:00,1395
6881,2023-09-22 22:27:00,941
20760,2023-04-18 20:57:00,3425
14078,2023-11-07 00:59:00,61
65386,2023-06-12 16:32:00,2230
68537,2023-08-24 21:22:00,1131
63415,2023-11-26 00:46:00,617
99441,2023-04-19 01:03:00,1823
88502,2023-06-09 14:44:00,1629
705,2023-12-10 10:52:00,1341
56267,2023-04-06 13:47:00,3048
9484,2023-02-04 20:40:00,1973
53302,2023-05-10 07:23:00,933
93582,2023-04-27 11:35:00,2001
43273,2023-07-30 11:44:00,2979
81500,2023-07-30 00:00:00,690
60406,2023-11-16 18:35:00,3214
22256,2023-01-03 12:55:00,241
55941,2023-04-26 15:52:00,505
29294,2023-06-04 04:16:00,2670
56416,2023-08-25 06:49:00,116
15198,2023-01-01 18:32:00,2091
85337,2023-11-09 14:52:00,342
15181,2023-10-09 14:11:00,1885
42908,2023-06-28 11:03:00,47
35109,2023-12-03 13:39:00,3058
9701,2023-05-29 00:54:00,2875
38096,2023-11-26 05:00:00,3032
35636,2023-06-16 09:27:00,3165
58457,2023-10-13 01:28:00,1356
53585,2023-05-03 23:13:00,2929
10393,2023-12-14 18:36:00,960
92568,2023-09-01 01:24:00,1172
27595,2023-09-01 05:48:00,2411
9228,2023-01-15 04:55:00,2128
74099,2023-10-02 05:54:00,1586
96853,2023-01-14 03:11:00,135
22479,2023-04-12 16:29:00,3440
52463,2023-07-01 22:19:00,560
4107,2023-07-16 14:22:00,2469
43625,2023-01-15 23:31:00,1291
49536,2023-03-08 16:50:00,3484
45135,2023-11-11 20:46:00,3516
99985,2023-08-29 03:51:00,3193
11644,2023-05-31 02:51:00,456
99172,2023-08-11 03:49:00,1056
68647,2023-10-08 11:19:00,1664
43385,2023-12-17 23:36:00,1732
58002,2023-07-26 20:55:00,1833
3003,2023-09-15 00:41:00,1570
49196,2023-05-05 07:33:00,2109
83522,2023-12-26 22:06:00,688
95266,2023-03-03 14:33:00,794
98761,2023-09-04 04:33:00,3223
24052,2023-01-29 22:15:00,2730
99035,2023-06-19 05:56:00,537
78835,2023-03-10 21:45:00,880
46945,2023-10-13 14:13:00,1610
75503,2023-05-06 13:47:00,2253
30704,2023-12-31 13:02:00,2143
99744,2023-06-19 09:45:00,1262
5993,2023-02-13 05:19:00,1847
38893,2023-07-06 12:20:00,3101
36615,2023-06-24 19:13:00,2607
83038,2023-12-27 07:49:00,644
27171,2023-05-02 19:17:00,1591
48286,2023-10-03 09:26:00,2567
6931,2023-04-13 03:42:00,1442
85311,2023-02-12 07:34:00,814
79625,2023-11-26 07:53:00,878
99576,2023-09-16 14:26:00,1962
27693,2023-08-09 21:20:00,32
11197,2023-01-06 18:23:00,730
74059,2023-02-25 20:55:00,3370
21900,2023-10-18 21:32:00,187
10682,2023-03-19 18:46:00,3108
24156,2023-08-10 06:52:00,1897
62579,2023-03-10 06:28:00,3009
3044,2023-11-22 06:55:00,2370
23186,2023-03-27 21:43:00,2395
98959,2023-09-01 00:24:00,1636
33787,2023-04-15 04:12:00,1244
91308,2023-03-01 22:47:00,2537
90375,2023-06-22 16:48:00,2
54371,2023-01-24 00:02:00,2721
85399,2023-08-30 17:48:00,525
37564,2023-06-14 20:31:00,1343
30833,2023-12-20 00:55:00,3424
70344,2023-03-21 06:12:00,2510
9408,2023-07-11 13:15:00,1161
35714,2023-03-29 05:47:00,125
5518,2023-01-23 22:51:00,1952
89324,2023-06-22 22:26:00,3381
73171,2023-06-12 12:39:00,1842
49460,2023-09-04 22:28:00,1248
72307,2023-10-06 18:02:00,2360
33803,2023-07-30 00:51:00,2212
47174,2023-09-22 05:34:00,1506
63409,2023-03-15 10:52:00,1406
94947,2023-01-12 12:22:00,3420
38784,2023-12-01 13:58:00,1159
80261,2023-05-09 11:33:00,388
82739,2023-10-20 04:42:00,1002
20238,2023-01-07 10:03:00,1490
81187,2023-07-20 19:21:00,192
69585,2023-06-01 13:07:00,3371
19234,2023-02-22 11:46:00,3554
32155,2023-02-10 21:22:00,2998
50379,2023-03-12 18:41:00,3008
19451,2023-06-05 18:19:00,2775
85413,2023-12-27 01:24:00,2890
47581,2023-01-31 04:12:00,301
20793,2023-12-20 20:13:00,522
3572,2023-10-22 21:29:00,2275
89847,2023-08-29 06:52:00,1555
54583,2023-05-07 19:23:00,3334
21721,2023-12-19 11:17:00,2926
63621,2023-07-24 11:33:00,3474
88231,2023-02-09 03:45:00,1570
1331,2023-02-22 17:17:00,1769
31480,2023-02-01 03:15:00,3114
36824,2023-04-05 16:37:00,3565
12493,2023-12-23 02:41:00,3303
3581,2023-10-31 05:23:00,2391
90911,2023-08-23 19:50:00,1274
70983,2023-09-21 08:58:00,1420
12886,2023-09-08 10:56:00,23
29252,2023-09-12 09:52:00,3253
95181,2023-03-02 02:42:00,309
45767,2023-09-02 00:23:00,2728
8940,2023-03-05 07:40:00,689
38454,2023-06-25 02:19:00,1560
76284,2023-08-04 03:21:00,2913
80458,2023-10-03 16:14:00,2045
67655,2023-07-01 12:09:00,2628
73086,2023-04-10 20:35:00,1481
50217,2023-08-30 07:14:00,737
85771,2023-10-10 01:24:00,148
43821,2023-09-02 11:31:00,620
95460,2023-01-21 19:35:00,220
99274,2023-09-13 23:23:00,355
19028,2023-03-09 23:37:00,3061
83515,2023-01-26 00:52:00,2710
40347,2023-05-10 05:39:00,424
59604,2023-10-16 05:00:00,3287
25749,2023-11-13 05:44:00,3553
37474,2023-01-02 08:54:00,2890
80726,2023-09-03 21:38:00,3056
4224,2023-11-30 15:34:00,1669
31185,2023-03-17 14:37:00,388
56504,2023-11-04 06:07:00,2775
61670,2023-08-12 04:03:00,3553
86071,2023-06-04 19:14:00,2889
68185,2023-09-19 10:40:00,148
54791,2023-02-21 03:10:00,1653
37381,2023-08-17 08:53:00,810
26742,2023-05-20 09:41:00,2927
38309,2023-04-14 04:14:00,570
83669,2023-01-21 14:48:00,103
58105,2023-02-02 10:06:00,1640
92566,2023-09-18 05:27:00,1341
41486,2023-12-11 23:09:00,963
32566,2023-08-02 00:50:00,2664
43619,2023-09-24 15:47:00,570
12494,2023-04-28 00:14:00,3066
93937,2023-09-24 13:45:00,3089
6623,2023-10-14 23:22:00,187
10568,2023-01-13 12:05:00,105
8880,2023-10-18 01:34:00,3157
38184,2023-06-21 22:21:00,290
58424,2023-07-27 19:54:00,597
87798,2023-02-09 09:39:00,2232
47036,2023-08-16 02:04:00,2055
95039,2023-01-06 07:54:00,1771
50943,2023-04-08 17:19:00,2863
27062,2023-02-19 11:05:00,1266
83660,2023-06-13 23:52:00,1769
16657,2023-07-28 22:43:00,3048
43594,2023-02-22 13:31:00,2294
94145,2023-12-10 02:58:00,363
45171,2023-09-15 14:22:00,3173
32062,2023-06-20 03:02:00,320
7864,2023-10-22 02:21:00,1134
82528,2023-10-31 10:09:00,676
62166,2023-07-13 01:55:00,2474
83624,2023-06-08 12:02:00,1961
38677,2023-02-17 13:08:00,1273
41883,2023-01-07 17:35:00,2416
40643,2023-03-31 14:51:00,744
3561,2023-08-09 20:56:00,1653
74344,2023-10-08 14:45:00,1869
41456,2023-02-02 06:09:00,3546
57195,2023-07-20 12:44:00,3383
46715,2023-01-18 14:56:00,2602
76310,2023-02-16 03:05:00,808
76386,2023-06-21 05:57:00,1901
63260,2023-05-13 16:30:00,2921
49496,2023-11-29 10:35:00,1761
99051,2023-08-09 18:17:00,104
93192,2023-05-14 06:17:00,3139
46664,2023-09-08 16:10:00,2591
49309,2023-07-14 08:52:00,2205
99843,2023-06-13 01:11:00,93
81524,2023-08-31 21:14:00,2817
17660,2023-04-08 17:10:00,3522
59455,2023-09-26 11:03:00,581
21134,2023-10-13 07:47:00,2774
63103,2023-02-08 03:48:00,2641
11604,2023-07-11 08:42:00,1912
54546,2023-04-05 23:03:00,865
30106,2023-10-19 14:08:00,682
68098,2023-01-14 03:11:00,440
84573,2023-10-08 11:35:00,2467
81683,2023-01-20 18:53:00,2326
80950,2023-04-04 04:41:00,2754
67315,2023-02-28 10:39:00,235
48298,2023-12-15 02:37:00,1813
69927,2023-02-11 05:06:00,1066
90408,2023-05-12 10:56:00,2616
44121,2023-02-26 04:24:00,3084
43029,2023-11-24 00:34:00,2773
46970,2023-03-20 00:31:00,2352
79162,2023-01-23 12:37:00,3378
31965,2023-11-18 20:50:00,1095
70209,2023-12-22 09:01:00,1589
19164,2023-10-10 22:13:00,2011
10392,2023-01-01 07:45:00,570
46725,2023-07-05 23:19:00,2249
14810,2023-04-03 05:06:00,3243
50299,2023-06-08 11:02:00,1667
47518,2023-08-16 12:11:00,1158
31811,2023-07-21 21:23:00,1544
67417,2023-07-10 03:52:00,74
35931,2023-08-26 17:49:00,2236
7769,2023-01-27 22:15:00,2991
51708,2023-01-16 10:40:00,2992
58311,2023-09-16 17:42:00,2728
2500,2023-10-29 19:00:00,402
74916,2023-10-18 18:38:00,34
42492,2023-07-31 15:07:00,141
92396,2023-01-21 18:19:00,3064
97026,2023-11-17 03:58:00,2227
36751,2023-09-26 14:42:00,2076
98988,2023-02-22 05:49:00,3209
84356,2023-10-24 07:53:00,2455
17129,2023-01-21 16:24:00,194
15672,2023-07-03 12:49:00,3282
60044,2023-08-15 17:59:00,2933
46334,2023-08-23 11:01:00,2806
83234,2023-09-20 02:22:00,3408
27222,2023-05-17 03:54:00,1828
72638,2023-09-12 10:24:00,1699
36737,2023-11-02 19:05:00,1172
92820,2023-01-23 21:25:00,1641
80337,2023-04-29 21:06:00,3390
70080,2023-09-20 01:02:00,925
11443,2023-04-13 21:19:00,2103
43573,2023-03-06 06:08:00,1294
71207,2023-12-21 16:31:00,3173
37401,2023-11-21 08:59:00,2179
67963,2023-02-26 07:54:00,896
8101,2023-09-25 15:47:00,2346
28091,2023-10-09 16:47:00,3142
68601,2023-05-19 05:28:00,3347
78742,2023-01-08 07:55:00,3574
61820,2023-03-06 17:50:00,3489
23317,2023-02-16 20:48:00,3359
27354,2023-01-22 16:03:00,397
53159,2023-05-29 06:02:00,1289
73573,2023-08-26 20:17:00,491
16587,2023-01-01 19:24:00,919
35506,2023-07-19 10:50:00,1511
87185,2023-05-26 19:40:00,2539
15365,2023-07-13 15:01:00,3092
99184,2023-01-28 06:32:00,1922
51026,2023-04-23 15:16:00,2031
55605,2023-09-09 23:52:00,3218
98215,2023-12-07 19:32:00,3426
1375,2023-05-21 22:58:00,32
32637,2023-10-30 11:08:00,3365
2772,2023-07-25 06:16:00,1022
27945,2023-11-26 19:11:00,1969
26122,2023-07-22 12:51:00,150
64948,2023-07-07 12:15:00,2353
26545,2023-01-08 20:37:00,471
85515,2023-05-18 20:36:00,3133
13609,2023-02-17 18:42:00,2862
64020,2023-11-23 21:16:00,1945
93231,2023-03-19 08:29:00,384
1801,2023-03-23 17:52:00,2663
64660,2023-08-24 03:14:00,1948
49906,2023-05-09 00:57:00,2358
6123,2023-05-31 01:35:00,91
35138,2023-08-16 02:46:00,2403
80072,2023-07-25 07:35:00,629
32023,2023-07-15 19:07:00,1507
91793,2023-03-04 23:54:00,3354
24883,2023-03-08 18:03:00,1861
96936,2023-06-17 16:37:00,1302
41944,2023-02-02 07:15:00,335
59587,2023-03-21 10:56:00,1507
90293,2023-08-25 21:32:00,2103
77413,2023-03-25 22:04:00,792
7160,2023-10-22 04:51:00,575
52821,2023-06-30 09:22:00,3153
31522,2023-04-27 04:20:00,2795
20464,2023-06-26 10:31:00,2971
94544,2023-10-01 15:51:00,2314
54071,2023-03-15 08:43:00,2745
36749,2023-07-19 21:35:00,2808
15282,2023-02-25 04:56:00,711
65262,2023-02-09 17:06:00,2434
59912,2023-02-01 23:09:00,1283
96748,2023-04-24 04:46:00,2464
73699,2023-12-19 16:02:00,1004
98825,2023-08-12 05:16:00,3478
43214,2023-02-10 14:04:00,2019
71238,2023-08-23 11:29:00,912
83135,2023-08-22 17:17:00,3018
68689,2023-03-18 01:18:00,1603
34538,2023-02-01 16:31:00,2849
4903,2023-08-25 14:16:00,3599
85512,2023-05-11 10:52:00,2794
97809,2023-03-20 08:12:00,2723
79352,2023-05-17 08:58:00,1759
96433,2023-03-30 01:53:00,2936
63439,2023-07-09 10:48:00,91
59934,2023-05-15 19:36:00,1260
32659,2023-09-16 15:14:00,2652
7778,2023-02-04 06:37:00,426
81767,2023-02-21 05:38:00,3255
62564,2023-11-18 04:17:00,2191
88771,2023-09-05 18:55:00,174
65813,2023-07-03 05:25:00,2377
98660,2023-01-14 05:48:00,1837
47473,2023-05-19 05:45:00,2213
80172,2023-05-01 14:03:00,2881
21402,2023-08-28 15:41:00,2858
80409,2023-09-12 05:03:00,2574
90655,2023-10-11 23:13:00,1895
72231,2023-06-01 01:15:00,2715
97770,2023-08-20 22:09:00,2940
13515,2023-08-01 14:26:00,1224
23131,2023-10-17 10:14:00,301
69564,2023-05-12 00:53:00,2289
83530,2023-12-05 23:30:00,58
49870,2023-01-20 14:11:00,3423
42873,2023-08-14 10:46:00,1016
66346,2023-04-27 05:18:00,1703
16740,2023-04-15 01:29:00,1037
66945,2023-04-03 19:25:00,669
65314,2023-02-26 20:44:00,49
44128,2023-04-01 15:26:00,3552
93464,2023-08-31 02:22:00,2687
31607,2023-05-28 16:21:00,2778
1532,2023-08-14 06:11:00,952
23649,2023-09-15 10:43:00,3567
15346,2023-05-13 10:39:00,854
20221,2023-07-27 08:33:00,1148
6833,2023-08-15 12:58:00,178
74102,2023-10-04 07:24:00,2559
5754,2023-05-30 01:55:00,143
82578,2023-01-10 11:30:00,1445
44430,2023-11-19 22:30:00,432
20618,2023-02-11 08:04:00,2194
4588,2023-04-19 02:14:00,663
61590,2023-07-29 09:46:00,1960
61386,2023-02-05 00:23:00,2952
9351,2023-11-16 12:34:00,140
47950,2023-07-16 12:42:00,3162
22529,2023-07-31 13:54:00,3116
9244,2023-06-10 12:19:00,144
26651,2023-10-23 03:19:00,3550
58427,2023-04-28 04:59:00,1167
22710,2023-08-17 18:12:00,1456
40136,2023-07-16 01:37:00,2298
83334,2023-10-03 12:30:00,2716
46561,2023-05-05 05:28:00,3089
69430,2023-07-24 00:24:00,1581
90242,2023-08-19 04:09:00,1699
59623,2023-08-15 00:54:00,1823
17434,2023-09-20 02:29:00,2086
78562,2023-01-04 16:24:00,3416
64322,2023-05-02 13:48:00,3431
88439,2023-01-12 19:49:00,2402
24132,2023-04-16 11:55:00,2042
10565,2023-12-26 20:48:00,776
37548,2023-03-30 03:48:00,2302
37464,2023-03-15 21:31:00,2546
41057,2023-03-22 12:55:00,1497
29001,2023-01-04 23:28:00,158
91149,2023-09-08 23:30:00,1482
69495,2023-01-12 16:41:00,59
21636,2023-03-12 06:55:00,910
63874,2023-09-05 23:11:00,1282
73291,2023-09-24 04:27:00,2744
77024,2023-07-16 00:57:00,1515
37629,2023-06-02 07:24:00,2994
54764,2023-04-17 00:59:00,934
62934,2023-08-25 06:18:00,424
30441,2023-06-24 00:50:00,845
55384,2023-07-29 23:14:00,2827
8502,2023-08-20 23:21:00,2551
54752,2023-02-05 03:19:00,600
22113,2023-09-10 06:48:00,2966
78137,2023-06-02 15:42:00,2595
11556,2023-10-01 23:00:00,600
4344,2023-03-24 11:38:00,1881
68912,2023-04-29 21:43:00,1519
72772,2023-04-25 07:25:00,611
22279,2023-12-14 15:14:00,370
18783,2023-09-21 03:18:00,2202
33673,2023-04-13 18:59:00,3542
5228,2023-07-08 21:41:00,251
23680,2023-07-08 07:57:00,3067
42166,2023-09-02 21:00:00,660
73436,2023-07-18 12:08:00,2014
34415,2023-08-30 04:59:00,503
13711,2023-02-09 22:00:00,2440
85699,2023-01-21 02:39:00,522
28581,2023-01-10 04:03:00,2840
42445,2023-06-23 11:23:00,2783
22220,2023-07-03 19:09:00,2792
64336,2023-01-20 13:31:00,3269
55887,2023-07-23 10:37:00,2902
29740,2023-02-28 11:05:00,1956
83996,2023-07-25 06:41:00,2421
89849,2023-10-19 01:56:00,2136
76030,2023-09-03 15:43:00,2634
3608,2023-12-26 12:59:00,32
45980,2023-09-03 14:26:00,1319
57940,2023-02-12 10:54:00,2123
77328,2023-01-14 21:54:00,80
7421,2023-09-13 13:25:00,2652
95760,2023-05-15 14:34:00,3107
59500,2023-06-05 01:14:00,2204
10415,2023-10-13 21:47:00,3098
64960,2023-04-01 10:14:00,1337
88675,2023-05-08 20:35:00,1736
19837,2023-09-19 06:18:00,1754
89640,2023-10-21 06:51:00,2688
97699,2023-12-01 22:59:00,2641
84769,2023-01-06 07:05:00,3043
83271,2023-09-10 11:41:00,1713
40038,2023-11-02 21:58:00,1990
45916,2023-06-07 11:50:00,2427
17909,2023-07-06 18:30:00,3071
98313,2023-05-22 08:27:00,1342
28638,2023-04-20 13:59:00,2965
37259,2023-05-15 07:02:00,1185
95543,2023-06-16 19:11:00,3122
16809,2023-04-19 10:31:00,1624
58987,2023-07-29 09:02:00,1425
59353,2023-02-13 18:48:00,2618
77594,2023-01-20 11:26:00,2511
23816,2023-11-24 11:45:00,3532
80894,2023-05-31 03:03:00,3474
25274,2023-01-06 17:03:00,1440
5160,2023-03-01 05:07:00,2710
45190,2023-01-03 06:53:00,52
89254,2023-01-13 13:03:00,3502
71763,2023-10-10 21:48:00,2142
13468,2023-01-31 16:56:00,2848
55046,2023-09-21 11:40:00,3038
52018,2023-05-13 19:01:00,1482
2149,2023-04-04 00:20:00,2395
26743,2023-05-02 05:00:00,1234
64547,2023-06-14 17:48:00,1332
8966,2023-10-26 02:40:00,2533
67326,2023-05-24 21:27:00,742
9605,2023-05-11 05:43:00,2227
94892,2023-07-23 02:00:00,2880
55155,2023-04-18 01:49:00,570
75804,2023-07-13 08:58:00,190
69731,2023-11-29 02:42:00,525
85026,2023-10-25 17:40:00,3452
10536,2023-04-30 02:50:00,2913
23721,2023-05-10 19:23:00,2344
41678,2023-07-14 18:00:00,2314
80855,2023-08-13 20:31:00,1368
42161,2023-08-03 22:10:00,1131
97572,2023-11-22 14:46:00,1765
83899,2023-03-24 09:54:00,2412
93420,2023-04-22 03:27:00,3165
352,2023-05-13 14:38:00,2451
81176,2023-12-06 16:16:00,1918
52895,2023-03-16 08:53:00,2108
51490,2023-05-28 08:00:00,2185
88911,2023-12-20 02:23:00,725
64897,2023-08-11 09:42:00,1624
31817,2023-05-27 09:33:00,3452
55514,2023-10-13 03:12:00,749
70174,2023-05-06 20:37:00,914
44582,2023-05-11 11:17:00,3146
91058,2023-04-15 14:48:00,316
28879,2023-11-07 10:39:00,1784
56403,2023-08-11 20:53:00,250
66557,2023-09-19 15:26:00,717
79055,2023-03-17 16:15:00,1122
27475,2023-10-05 05:17:00,522
44582,2023-02-18 12:37:00,593
41330,2023-05-12 11:42:00,76
6828,2023-02-18 12:11:00,2337
35969,2023-08-18 05:01:00,2230
47586,2023-12-21 21:29:00,577
75396,2023-01-17 16:21:00,3262
5190,2023-01-25 12:24:00,3548
71785,2023-07-20 11:31:00,3078
87724,2023-03-18 21:20:00,1008
78804,2023-05-20 00:38:00,3244
42901,2023-09-03 11:16:00,425
24815,2023-12-28 14:21:00,554
30654,2023-10-09 10:52:00,2263
72170,2023-11-11 02:23:00,1110
15017,2023-12-01 04:37:00,809
32883,2023-07-05 01:10:00,858
27713,2023-05-02 18:47:00,128
46769,2023-02-08 16:31:00,1736
16558,2023-05-29 22:37:00,3035
52011,2023-02-14 19:13:00,517
91513,2023-09-11 11:32:00,1476
26093,2023-01-09 08:41:00,2531
92346,2023-10-26 12:41:00,594
74717,2023-06-21 03:04:00,3044
62100,2023-06-03 10:06:00,846
9054,2023-02-09 12:42:00,1538
93709,2023-01-12 23:30:00,804
86903,2023-02-24 02:55:00,3028
